epoch,loss_sup,loss_cons,loss_total,val_loss,val_iou,val_precision,val_recall,val_f1
37,"tf.Tensor(0.7842573, shape=(), dtype=float32)","tf.Tensor(0.011422809, shape=(), dtype=float32)","tf.Tensor(0.7956801, shape=(), dtype=float32)",0.34250786900520325,0.5234758257865906,0.8218898177146912,0.639952540397644,0.6697853803634644
38,"tf.Tensor(0.749403, shape=(), dtype=float32)","tf.Tensor(0.011711358, shape=(), dtype=float32)","tf.Tensor(0.76111436, shape=(), dtype=float32)",0.33579063415527344,0.532556414604187,0.8118159770965576,0.6781393885612488,0.6756638288497925
39,"tf.Tensor(0.7738179, shape=(), dtype=float32)","tf.Tensor(0.006114668, shape=(), dtype=float32)","tf.Tensor(0.77993256, shape=(), dtype=float32)",0.3498900532722473,0.5232095122337341,0.8372005224227905,0.6360410451889038,0.6670444011688232
40,"tf.Tensor(0.7512917, shape=(), dtype=float32)","tf.Tensor(0.011597775, shape=(), dtype=float32)","tf.Tensor(0.76288944, shape=(), dtype=float32)",0.39770033955574036,0.46674636006355286,0.857784628868103,0.5460014939308167,0.6136529445648193
41,"tf.Tensor(0.75196993, shape=(), dtype=float32)","tf.Tensor(0.011060583, shape=(), dtype=float32)","tf.Tensor(0.7630305, shape=(), dtype=float32)",0.3418233394622803,0.5322888493537903,0.8162528872489929,0.6591209173202515,0.6762703657150269
42,"tf.Tensor(0.74985385, shape=(), dtype=float32)","tf.Tensor(0.012403354, shape=(), dtype=float32)","tf.Tensor(0.7622572, shape=(), dtype=float32)",0.3681788146495819,0.49716439843177795,0.8492633700370789,0.5975279211997986,0.642505407333374
43,"tf.Tensor(0.7558128, shape=(), dtype=float32)","tf.Tensor(0.010577019, shape=(), dtype=float32)","tf.Tensor(0.76638985, shape=(), dtype=float32)",0.3327330946922302,0.5389785766601562,0.8146057724952698,0.670404851436615,0.681755781173706
44,"tf.Tensor(0.7488538, shape=(), dtype=float32)","tf.Tensor(0.01175932, shape=(), dtype=float32)","tf.Tensor(0.76061314, shape=(), dtype=float32)",0.3253554403781891,0.5514106750488281,0.8123445510864258,0.6733443737030029,0.6957476139068604
45,"tf.Tensor(0.74939334, shape=(), dtype=float32)","tf.Tensor(0.004996205, shape=(), dtype=float32)","tf.Tensor(0.7543895, shape=(), dtype=float32)",0.3506007492542267,0.5171934962272644,0.8305851221084595,0.6127502918243408,0.6647237539291382
46,"tf.Tensor(0.77519125, shape=(), dtype=float32)","tf.Tensor(0.0074008075, shape=(), dtype=float32)","tf.Tensor(0.78259206, shape=(), dtype=float32)",0.3550916314125061,0.508793830871582,0.8354358077049255,0.6096156239509583,0.6544485092163086
47,"tf.Tensor(0.7494786, shape=(), dtype=float32)","tf.Tensor(0.0093468595, shape=(), dtype=float32)","tf.Tensor(0.7588254, shape=(), dtype=float32)",0.3886108696460724,0.47591957449913025,0.849694013595581,0.5636237263679504,0.622469425201416
48,"tf.Tensor(0.73213804, shape=(), dtype=float32)","tf.Tensor(0.0060108784, shape=(), dtype=float32)","tf.Tensor(0.7381489, shape=(), dtype=float32)",0.359657347202301,0.5125712156295776,0.8372023105621338,0.6156674027442932,0.656989336013794
49,"tf.Tensor(0.75056136, shape=(), dtype=float32)","tf.Tensor(0.006393746, shape=(), dtype=float32)","tf.Tensor(0.7569551, shape=(), dtype=float32)",0.37198421359062195,0.4996106028556824,0.8390769958496094,0.5870746970176697,0.6459187865257263
50,"tf.Tensor(0.74910223, shape=(), dtype=float32)","tf.Tensor(0.010291874, shape=(), dtype=float32)","tf.Tensor(0.7593941, shape=(), dtype=float32)",0.4088708162307739,0.46134790778160095,0.8630720973014832,0.5400252938270569,0.6077849864959717
51,"tf.Tensor(0.7494086, shape=(), dtype=float32)","tf.Tensor(0.010040661, shape=(), dtype=float32)","tf.Tensor(0.75944924, shape=(), dtype=float32)",0.42406150698661804,0.44257819652557373,0.8628944158554077,0.5181976556777954,0.5856322646141052
52,"tf.Tensor(0.7493744, shape=(), dtype=float32)","tf.Tensor(0.008405582, shape=(), dtype=float32)","tf.Tensor(0.75777996, shape=(), dtype=float32)",0.39997249841690063,0.47340667247772217,0.8607959151268005,0.5463411211967468,0.6189562082290649
53,"tf.Tensor(0.74677783, shape=(), dtype=float32)","tf.Tensor(0.005597687, shape=(), dtype=float32)","tf.Tensor(0.75237554, shape=(), dtype=float32)",0.4580121636390686,0.4065292775630951,0.8777509331703186,0.4692416787147522,0.5481879115104675
54,"tf.Tensor(0.7611858, shape=(), dtype=float32)","tf.Tensor(0.008407086, shape=(), dtype=float32)","tf.Tensor(0.7695929, shape=(), dtype=float32)",0.4218287169933319,0.4509917199611664,0.8589492440223694,0.5459703803062439,0.5937729477882385
55,"tf.Tensor(0.733222, shape=(), dtype=float32)","tf.Tensor(0.005745045, shape=(), dtype=float32)","tf.Tensor(0.73896706, shape=(), dtype=float32)",0.47852984070777893,0.3846607208251953,0.8891431093215942,0.4317731261253357,0.5263265371322632
56,"tf.Tensor(0.74108326, shape=(), dtype=float32)","tf.Tensor(0.0063374843, shape=(), dtype=float32)","tf.Tensor(0.7474207, shape=(), dtype=float32)",0.46464818716049194,0.40303754806518555,0.8641371726989746,0.47412678599357605,0.54587322473526
57,"tf.Tensor(0.7501293, shape=(), dtype=float32)","tf.Tensor(0.010529341, shape=(), dtype=float32)","tf.Tensor(0.7606586, shape=(), dtype=float32)",0.42853614687919617,0.4499446451663971,0.8663650155067444,0.5288090109825134,0.594375729560852
58,"tf.Tensor(0.7489393, shape=(), dtype=float32)","tf.Tensor(0.008508546, shape=(), dtype=float32)","tf.Tensor(0.75744784, shape=(), dtype=float32)",0.44958823919296265,0.42742156982421875,0.8649852871894836,0.4890535771846771,0.5736843943595886
59,"tf.Tensor(0.7510297, shape=(), dtype=float32)","tf.Tensor(0.0072187716, shape=(), dtype=float32)","tf.Tensor(0.75824845, shape=(), dtype=float32)",0.5578927993774414,0.30397912859916687,0.8975391983985901,0.34811246395111084,0.4323454201221466
60,"tf.Tensor(0.7509664, shape=(), dtype=float32)","tf.Tensor(0.0051991567, shape=(), dtype=float32)","tf.Tensor(0.75616556, shape=(), dtype=float32)",0.48471295833587646,0.3950538635253906,0.8756128549575806,0.4503959119319916,0.5370490550994873
61,"tf.Tensor(0.75017893, shape=(), dtype=float32)","tf.Tensor(0.0070579466, shape=(), dtype=float32)","tf.Tensor(0.7572369, shape=(), dtype=float32)",0.5106178522109985,0.3565909266471863,0.8883067965507507,0.39052385091781616,0.4963534474372864
62,"tf.Tensor(0.749513, shape=(), dtype=float32)","tf.Tensor(0.0067283195, shape=(), dtype=float32)","tf.Tensor(0.75624126, shape=(), dtype=float32)",0.48290112614631653,0.397504985332489,0.8756844997406006,0.4444454610347748,0.542228639125824
